Date,Open,High,Low,Close,Volume,funding_rate,funding_mean_3,funding_mean_14,funding_mean_30,funding_vol_3,funding_vol_14,funding_vol_30,funding_z_5,funding_z_20,funding_z_60,price_vol_5,price_vol_20,price_vol_60,rsi_7,rsi_14,rsi_28,sma_10,sma_50,sma_200
2020-03-06,228.38,245.16,227.33,244.88,628147.3257,0.0005738,0.0008543233333333334,0.0010221278571428572,0.002020376333333333,0.0002490321674670563,0.0005018261997663926,0.0017570970299439397,-0.4341928751526095,-0.9403879776361536,-0.5751251463977322,0.8367593349840274,0.9223678081707245,0.8502168239587549,66.98537682701746,41.869367572704235,53.80755503674808,226.69,216.8834,
2020-03-07,244.93,251.93,236.0,237.23,633748.89662,0.00033739,0.0006535066666666667,0.00093629,0.001950550333333333,0.00036260102789890237,0.0005093144020075509,0.0017816198370806252,-1.1514505140469034,-1.2588917160473225,-0.736843726563741,0.8193623741334127,0.9265741087109226,0.8549509844165304,69.45956454026783,40.590691201045104,52.44179639018171,228.01999999999998,218.23100000000002,
2020-03-08,237.23,237.23,195.5,199.43,1278973.53741,0.0011610000000000001,0.0006907300000000001,0.0008986578571428572,0.001958115,0.00042407290257691214,0.0004672374406457709,0.00177763237033818,1.0103912762069172,0.15686291341253233,-0.18623189611109273,1.752345350073818,1.1569623046014337,0.9643687295813814,39.63222021629352,25.66945471026429,45.497645016957755,225.18400000000003,218.73679999999996,
2020-03-09,199.43,208.62,190.0,202.81,1661331.83553,0.0003762,0.0006248633333333334,0.0008453692857142858,0.0019427276666666667,0.0004647132965962355,0.00048208350451993414,0.0017896216086044619,-0.8441791062834704,-1.159854415969689,-0.7249433210967592,1.7766392184923072,1.1254055663061586,0.9623004035936807,31.27408168479461,28.90682811947211,46.86739469537838,222.789,219.4572,
2020-03-10,202.79,206.2,195.54,200.7,1020260.107,0.0006042700000000001,0.0007138233333333334,0.0007999235714285714,0.001864032,0.00040370683624796404,0.00047184880804712875,0.0017950119706168896,-0.019011845824997407,-0.7190347350086188,-0.5735211358970068,1.736666450653488,1.0768168939420795,0.9568357259954203,33.86177165868858,32.57524069406712,44.17279233145402,221.138,220.13379999999998,
2020-03-11,200.74,203.18,181.73,194.61,1079824.90167,0.0006355099999999999,0.00053866,0.0007035828571428571,0.001678608,0.0001415589032876688,0.00032684118430889537,0.0016095887617122403,0.03842963097257172,-0.6326622176712057,-0.5573645218812715,1.41412783487966,1.0790596572365265,0.9594239260696088,30.907920154260978,37.28093007069067,37.55815987369192,218.81799999999998,220.6362,
2020-03-12,194.61,195.55,101.2,107.82,3814533.14046,0.00100917,0.0007496500000000001,0.0007426892857142857,0.0015867356666666665,0.0002252930473849713,0.0003284208378909455,0.0015643990197862433,0.7869994080048012,0.1838994206324143,-0.3096070860443929,4.83161379737134,2.6720564624907395,1.7530338785124753,12.400199600744259,19.733588980132055,28.314327406152287,206.40300000000002,219.4312,
2020-03-13,107.67,139.68,86.0,134.06,4663239.92861,-0.0029976900000000003,-0.0004510033333333335,0.00047979999999999995,0.0012199313333333332,0.0022133944932011883,0.0010532542252101717,0.0012695502447900337,-1.7718299970315876,-3.7673262270133803,-2.839653171873082,5.7788191019388675,2.897751321265486,1.8366557678493007,17.417382100363454,29.25246195147291,30.09197037951813,197.418,218.8562,
2020-03-14,134.06,134.68,120.0,122.54,1237674.88642,0.00030000000000000003,-0.0005628400000000002,0.00039821428571428565,0.0010832873333333332,0.002138247276182063,0.001016570595949663,0.001128297325383918,0.2369360695748728,-0.3407886971248469,-0.7111464325676393,5.687868540813759,2.8830416400050605,1.8132829232104148,17.02983959057137,28.99676088192487,30.80222270153689,187.246,218.0562,
2020-03-15,122.54,133.5,120.16,123.78,1312950.90137,0.00030000000000000003,-0.0007992300000000001,0.0003719071428571428,0.0009888696666666666,0.0019039222092039404,0.001013805319169231,0.0010677933005114443,0.2784470571356695,-0.29924948269977664,-0.7059697451594351,5.720219423826346,2.8910090413622678,1.8135133195081008,22.46487588253821,29.19782310499147,31.54428442574175,176.786,217.32479999999998,
2020-03-16,123.82,124.33,101.1,111.02,2442064.14448,-2.9319999999999997e-05,0.00019022666666666669,0.00034096642857142856,0.0008877886666666667,0.00019013299064954875,0.001019350329003779,0.001012649622251662,0.1625700027221928,-0.5813213929184601,-0.9014360947339302,5.67694602316742,2.903173150449334,1.8314472244960653,18.72572402035361,23.07555318092558,28.788985365899507,163.4,216.188,
2020-03-17,111.02,120.8,109.38,115.67,1295108.4848,0.00030000000000000003,0.00019022666666666669,0.00032567857142857143,0.0007989009999999999,0.00019013299064954875,0.001018159402684436,0.0009381787598002535,0.5020027060110651,-0.15488468259600596,-0.6877705092596869,2.493802583608985,2.9110285874389943,1.8325228007734606,21.521870185444016,25.533453887722672,26.786806829982197,151.244,215.0998,
2020-03-18,115.67,118.5,109.86,118.11,1201850.31275,0.00030000000000000003,0.00019022666666666669,0.0002799757142857143,0.0007402563333333333,0.00019013299064954875,0.0010027137797437085,0.0009112746283904528,0.4471832319598335,-0.14563728214742702,-0.6876108135819472,1.3139800722290165,2.912324912848717,1.8321196585695645,23.736610821088874,26.23046262691244,29.231042443373454,143.112,213.9492,
2020-03-19,118.11,143.13,115.46,136.3,1801071.18816,0.00030000000000000003,0.00030000000000000003,0.00022645214285714284,0.0007301743333333333,0.0,0.0009781867900290645,0.0009145191012491414,0.4471832319598335,-0.12418517964677389,-0.6792595725668079,1.7170657730457315,3.0068070638043527,1.8663955022048258,68.48390446459062,30.60330299948245,32.98454422356623,136.461,213.2008,
2020-03-20,136.3,152.55,116.74,133.48,2504057.63799,0.00030000000000000003,0.00030000000000000003,0.00020689499999999996,0.0006616073333333333,0.0,0.0009734335012707117,0.0008640606435451594,0.4471832319598335,-0.061744808508634313,-0.6650189336773753,1.7554934479776545,3.0058079094878867,1.8668683158915327,49.4591570303129,25.09835479240371,31.122697452983232,129.73899999999998,212.1766,
2020-03-21,133.49,137.49,125.69,132.66,1231842.11121,0.00030000000000000003,0.00030000000000000003,0.00020422428571428567,0.000643827,0.0,0.0009730991686416095,0.0008658896675680057,0.0,-0.040151030226756,-0.6610425093137297,1.237044848400588,3.0045039135835245,1.8662478588621512,61.78937558147126,25.888863269374028,31.381611253681882,123.54400000000001,211.23,
